DATE,MCAP
1.38067E+12,1698026829
1.38076E+12,1576194517
1.38084E+12,1653066046
1.38093E+12,1669418621
1.38102E+12,1654732760
1.3811E+12,1655843242
1.38119E+12,1625115323
1.38128E+12,1683459510
1.38136E+12,1675768904
1.38145E+12,1677062166
1.38154E+12,1738192797
1.38162E+12,1741018162
1.38171E+12,1798206169
1.3818E+12,1832013268
1.38188E+12,1820343308
1.38197E+12,1853446060
1.38205E+12,1916549962
1.38214E+12,2141663679
1.38223E+12,2161055256
1.38231E+12,2265792192
1.3824E+12,2406961759
1.38249E+12,2575048013
1.38257E+12,2500398942
1.38266E+12,2183845288
1.38275E+12,2247041816
1.38283E+12,2381811170
1.38292E+12,2482498288
1.383E+12,2551676592
1.38309E+12,2550044408
1.38318E+12,2549295491
1.38326E+12,2570680763
1.38335E+12,2597092827
1.38344E+12,2682104328
1.38352E+12,2852322733
1.38361E+12,2902990572
1.3837E+12,3274691435
1.38378E+12,3732196390
1.38387E+12,4187843917
1.38396E+12,4480692904
1.38404E+12,3862320493
1.38413E+12,4263303391
1.38421E+12,4450833587
1.3843E+12,5053274589
1.38439E+12,5108638017
1.38447E+12,5292963981
1.38456E+12,5459243350
1.38465E+12,6075555418
1.38473E+12,7223144025
1.38482E+12,7668594980
1.38491E+12,7052490930
1.38499E+12,8377345407
1.38508E+12,9152445458
1.38516E+12,10241144817
1.38525E+12,9532336608
1.38534E+12,10006801131
1.38542E+12,10712575370
1.38551E+12,12017982103
1.3856E+12,13213611317
1.38568E+12,14691148402
1.38577E+12,15218504256
1.38586E+12,14043078160
1.38594E+12,13358177285
1.38603E+12,14601103161
1.38612E+12,15365802048
1.3862E+12,13664150027
1.38629E+12,13779408345
1.38637E+12,10916424827
1.38646E+12,10092380841
1.38655E+12,12259463075
1.38663E+12,12786599317
1.38672E+12,12122644425
1.38681E+12,12006644079
1.38689E+12,12250473505
1.38698E+12,11801562699
1.38707E+12,11658580515
1.38715E+12,10680949566
1.38724E+12,9337605511
1.38732E+12,7473860999
1.38741E+12,9052722687
1.3875E+12,9312426266
1.38758E+12,8059160000
1.38767E+12,8740435654
1.38776E+12,8677507546
1.38784E+12,8960018372
1.38793E+12,9170863513
1.38802E+12,10129867602
1.3881E+12,10178415561
1.38819E+12,10036644893
1.38828E+12,10087263184
1.38836E+12,10570031868
1.38845E+12,10444532541
1.38853E+12,10634031218
1.38862E+12,10773987789
1.38871E+12,11433894537
1.38879E+12,11687774519
1.38888E+12,12583584779
1.38897E+12,12913129060
1.38905E+12,11445983745
1.38914E+12,11486224357
1.38923E+12,11670631010
1.38931E+12,11779888589
1.3894E+12,12409271940
1.38948E+12,11899333160
1.38957E+12,11504679487
1.38966E+12,11445933777
1.38974E+12,11789924868
1.38983E+12,11508991483
1.38992E+12,11140911084
1.39E+12,11516940386
1.39009E+12,11534051519
1.39018E+12,11987167652
1.39026E+12,11900548574
1.39035E+12,11940952621
1.39044E+12,11656785130
1.39052E+12,11084553144
1.39061E+12,11096066542
1.39069E+12,11766588527
1.39078E+12,12218620532
1.39087E+12,10744450648
1.39095E+12,11259294763
1.39104E+12,11234509580
1.39113E+12,11276779717
1.39121E+12,11517083071
1.3913E+12,11562382385
1.39139E+12,11242788741
1.39147E+12,11475058601
1.39156E+12,11429789002
1.39164E+12,11054383352
1.39173E+12,9964516310
1.39182E+12,9697594805
1.3919E+12,9325513526
1.39199E+12,9500229662
1.39208E+12,9671475906
1.39216E+12,9119852706
1.39225E+12,9047292692
1.39234E+12,8690618503
1.39242E+12,8975073790
1.39251E+12,8575732555
1.3926E+12,8971842045
1.39268E+12,8705687784
1.39277E+12,8677119187
1.39285E+12,8284098931
1.39294E+12,8089411907
1.39303E+12,7961923474
1.39311E+12,8699175865
1.3932E+12,8017602449
1.39329E+12,6876547488
1.39337E+12,7927619008
1.39346E+12,8194961506
1.39355E+12,8035162200
1.39363E+12,8027292634
1.39372E+12,8003876579
1.3938E+12,8513293207
1.39389E+12,10373689032
1.39398E+12,9590231545
1.39406E+12,9302561599
1.39415E+12,8815891807
1.39424E+12,8692800322
1.39432E+12,9082414178
1.39441E+12,8949283593
1.3945E+12,8973260983
1.39458E+12,9175730681
1.39467E+12,9170055466
1.39476E+12,8999518819
1.39484E+12,9098742277
1.39493E+12,8932663705
1.39501E+12,8782446650
1.3951E+12,8702593689
1.39519E+12,8692840446
1.39527E+12,8408969881
1.39536E+12,8273676445
1.39545E+12,8000260035
1.39553E+12,8070660251
1.39562E+12,8123975002
1.39571E+12,8262364453
1.39579E+12,8224443981
1.39588E+12,7949302653
1.39596E+12,7069668867
1.39605E+12,8029222085
1.39614E+12,7157524140
1.39622E+12,7080284651
1.39631E+12,7352351086
1.3964E+12,6697640702
1.39648E+12,6739046457
1.39657E+12,7041795885
1.39666E+12,7245679062
1.39674E+12,7106781660
1.39683E+12,7088811866
1.39692E+12,7173916407
1.397E+12,6871913774
1.39709E+12,5681788168
1.39717E+12,6405850495
1.39726E+12,6436565342
1.39735E+12,6350505288
1.39743E+12,7061290317
1.39752E+12,7834863917
1.39761E+12,7832442215
1.39769E+12,7604960825
1.39778E+12,7284947427
1.39787E+12,7553525944
1.39795E+12,7480384324
1.39804E+12,7632867030
1.39812E+12,7474331668
1.39821E+12,7443201920
1.3983E+12,7643233743
1.39838E+12,7009651106
1.39847E+12,6836938651
1.39856E+12,6478523362
1.39864E+12,6667746887
1.39873E+12,6245216902
1.39882E+12,6704999838
1.3989E+12,6894980058
1.39899E+12,6702197066
1.39908E+12,6570686512
1.39916E+12,6521911272
1.39925E+12,6529192595
1.39933E+12,6404403859
1.39942E+12,6473901794
1.39951E+12,6665985831
1.39959E+12,6747721647
1.39968E+12,6819357909
1.39977E+12,6563703902
1.39985E+12,6652298315
1.39994E+12,6644717618
1.40003E+12,6693269250
1.40011E+12,6707366535
1.4002E+12,6837268183
1.40028E+12,6861820562
1.40037E+12,6816206288
1.40046E+12,6804410661
1.40054E+12,7382844051
1.40063E+12,7434415327
1.40072E+12,7895312234
1.4008E+12,7866138956
1.40089E+12,7980309711
1.40098E+12,8674004138
1.40106E+12,8922331196
1.40115E+12,8642194091
1.40124E+12,8752574011
1.40132E+12,8534360949
1.40141E+12,9226455106
1.40149E+12,9447775297
1.40158E+12,9376448558
1.40167E+12,9803894050
1.40175E+12,10006575076
1.40184E+12,8905633802
1.40193E+12,9794615819
1.40201E+12,9653191320
1.4021E+12,9988085215
1.40219E+12,9735003520
1.40227E+12,9706798315
1.40236E+12,9993681321
1.40244E+12,9433631348
1.40253E+12,8506045328
1.40262E+12,8925496728
1.4027E+12,8517582649
1.40279E+12,8725911363
1.40288E+12,8872457054
1.40296E+12,8996032141
1.40305E+12,8942783535
1.40314E+12,8825204486
1.40322E+12,8869664385
1.40331E+12,8787861398
1.4034E+12,8854847123
1.40348E+12,8617319935
1.40357E+12,8480993825
1.40365E+12,8194371747
1.40374E+12,8385569721
1.40383E+12,8569476382
1.40391E+12,8494569723
1.404E+12,8334836538
1.40409E+12,9025562070
1.40417E+12,9172687367
1.40426E+12,9147501502
1.40435E+12,9103965660
1.40443E+12,8896885434
1.40452E+12,8660108588
1.4046E+12,8937086320
1.40469E+12,8790826578
1.40478E+12,8581856699
1.40486E+12,8585760450
1.40495E+12,8516643591
1.40504E+12,8725232864
1.40512E+12,8787509323
1.40521E+12,8709109858
1.4053E+12,8579097231
1.40538E+12,8584945250
1.40547E+12,8510570780
1.40556E+12,8645646579
1.40564E+12,8758880869
1.40573E+12,8739796574
1.40581E+12,8663039286
1.4059E+12,8679681492
1.40599E+12,8657042904
1.40607E+12,8644229442
1.40616E+12,8376458453
1.40625E+12,8383840586
1.40633E+12,8288991450
1.40642E+12,8249903720
1.40651E+12,8173254587
1.40659E+12,8131203225
1.40668E+12,7816287636
1.40676E+12,8140456540
1.40685E+12,8293716012
1.40694E+12,8237988226
1.40702E+12,8199177845
1.40711E+12,8198154416
1.4072E+12,8137459094
1.40728E+12,8151536766
1.40737E+12,8203601757
1.40746E+12,8251258555
1.40754E+12,8205227852
1.40763E+12,8202694534
1.40772E+12,7972071014
1.4078E+12,7878732962
1.40789E+12,7540818756
1.40797E+12,7010564927
1.40806E+12,6860688927
1.40815E+12,7238089028
1.40823E+12,6863377153
1.40832E+12,6368563794
1.40841E+12,6748793503
1.40849E+12,7193892900
1.40858E+12,7231593465
1.40867E+12,7234277627
1.40875E+12,6954320150
1.40884E+12,7139943308
1.40892E+12,7067336725
1.40901E+12,7304256001
1.4091E+12,7296175986
1.40918E+12,7236874755
1.40927E+12,7244182397
1.40936E+12,7164399438
1.40944E+12,6860475510
1.40953E+12,6799219716
1.40962E+12,6774955274
1.4097E+12,6797336065
1.40979E+12,7015926760
1.40988E+12,6895819947
1.40996E+12,6931807170
1.41005E+12,6911260347
1.41013E+12,6791673518
1.41022E+12,6802698158
1.41031E+12,6897289864
1.41039E+12,6896752261
1.41048E+12,6859918897
1.41057E+12,6902617283
1.41065E+12,6900941103
1.41074E+12,6864669557
1.41083E+12,6731691155
1.41091E+12,6641427085
1.411E+12,6211661242
1.41108E+12,5766923835
1.41117E+12,5980533420
1.41126E+12,5804758838
1.41134E+12,5838937703
1.41143E+12,6338710259
1.41152E+12,6165470557
1.4116E+12,5984956491
1.41169E+12,5928028217
1.41178E+12,5860478420
1.41186E+12,5565577974
1.41195E+12,5507663330
1.41204E+12,5714895289
1.41212E+12,5621611955
1.41221E+12,5497921986
1.41229E+12,5281945578
1.41238E+12,4879116245
1.41247E+12,4833469234
1.41255E+12,4895087039
1.41264E+12,4938836116
1.41273E+12,5237183818
1.41281E+12,5311338248
1.4129E+12,5287577831
1.41299E+12,5316242885
1.41307E+12,5525493345
1.41316E+12,5700905980
1.41324E+12,5866129882
1.41333E+12,5775665102
1.41342E+12,5596882378
1.4135E+12,5615176528
1.41359E+12,5743548962
1.41368E+12,5708007861
1.41376E+12,5604213220
1.41385E+12,5652010100
1.41394E+12,5606289970
1.41402E+12,5273144269
1.41411E+12,5248699277
1.4142E+12,5133937596
1.41428E+12,5173195788
1.41437E+12,5167063237
1.41445E+12,5207039558
1.41454E+12,4942357431
1.41463E+12,5088316326
1.41471E+12,4986831201
1.4148E+12,4792569208
1.41489E+12,4800048624
1.41497E+12,4809423761
1.41506E+12,4866587322
1.41515E+12,5011151505
1.41523E+12,5151780659
1.41532E+12,5057805084
1.4154E+12,5111687946
1.41549E+12,5386458484
1.41558E+12,5387889972
1.41566E+12,5419404056
1.41575E+12,6169588233
1.41584E+12,6114310308
1.41592E+12,5843122901
1.41601E+12,5587415408
1.4161E+12,5738164506
1.41618E+12,5700656348
1.41627E+12,5555540282
1.41636E+12,5599205237
1.41644E+12,5306193827
1.41653E+12,5247581495
1.41661E+12,5309209728
1.4167E+12,5575104070
1.41687E+12,5683869974
1.41696E+12,5589190353
1.41705E+12,5762891896
1.41713E+12,5923315394
1.41722E+12,5870841095
1.41731E+12,5801993057
1.41739E+12,5888742489
1.41748E+12,5940797809
1.41756E+12,5852322278
1.41765E+12,5766695662
1.41774E+12,5898577917
1.41782E+12,5882797926
1.41791E+12,5911396532
1.418E+12,5677957858
1.41808E+12,5571318291
1.41817E+12,5543577174
1.41826E+12,5554651334
1.41834E+12,5623797325
1.41843E+12,5590966298
1.41852E+12,5639049228
1.4186E+12,5587675192
1.41877E+12,5548001339
1.41886E+12,5465747700
1.41903E+12,5593734051
1.41912E+12,5377097208
1.41921E+12,5701618136
1.41929E+12,5685407364
1.41938E+12,5490180326
1.41947E+12,5460820711
1.41955E+12,5642085481
1.41964E+12,5413884579
1.41972E+12,5442061461
1.41981E+12,5498266589
1.4199E+12,5453664932
1.41998E+12,5538840021
1.42007E+12,5466584316
1.42016E+12,5451223256
1.42024E+12,4937306930
1.42033E+12,4471233804
1.42042E+12,4695188473
1.4205E+12,4884619649
1.42059E+12,5037238661
1.42068E+12,4871397509
1.42076E+12,4933677082
1.42085E+12,4664089194
1.42093E+12,4542714386
1.42102E+12,4559059917
1.42111E+12,3790715719
1.42137E+12,3592591933
1.42145E+12,3468489491
1.42154E+12,3604082746
1.42163E+12,3691754354
1.42171E+12,3637220509
1.4218E+12,3848253480
1.42188E+12,3976167421
1.42197E+12,3981592724
1.42206E+12,4212548236
1.42214E+12,4308403527
1.42223E+12,4524127538
1.42232E+12,4339128065
1.42249E+12,3916456737
1.42258E+12,3855604996
1.42266E+12,3700358257
1.42275E+12,3809687345
1.42284E+12,3986653102
1.42292E+12,3760332510
1.42301E+12,3763948816
1.42309E+12,3670927484
1.42318E+12,3793260387
1.42327E+12,4224412941
1.42335E+12,3783512254
1.42344E+12,3724840279
1.42353E+12,3722689335
1.42361E+12,3706203652
1.4237E+12,3757606517
1.42379E+12,3973398887
1.42387E+12,4322836265
1.42396E+12,3901302540
1.42404E+12,3945481683
1.42413E+12,4116414675
1.42422E+12,3925181076
1.4243E+12,4009173190
1.42439E+12,4057218830
1.42448E+12,4063559608
1.42456E+12,3916785066
1.42465E+12,3964207676
1.42474E+12,3977105332
1.42482E+12,3965880313
1.42491E+12,3948091996
1.425E+12,4207663785
1.42508E+12,4189045100
1.42517E+12,4226058377
1.42525E+12,4404696614
1.42534E+12,4501627978
1.42543E+12,4362076904
1.42551E+12,4437099866
1.4256E+12,4389531762
1.42569E+12,4591100707
1.42577E+12,4406961252
1.42586E+12,4648459868
1.42595E+12,4689178306
1.42603E+12,4706091511
1.42612E+12,4688492352
1.4262E+12,4604429441
1.42629E+12,4529973563
1.42638E+12,4570109347
1.42646E+12,4651047171
1.42655E+12,4581751541
1.42664E+12,4134308210
1.42672E+12,4202386311
1.42681E+12,4215906518
1.4269E+12,4191353712
1.42698E+12,4312384354
1.42707E+12,4292699293
1.42716E+12,3973070810
1.42724E+12,3966177071
1.42733E+12,3975624856
1.42741E+12,3978527742
1.4275E+12,4048268745
1.42759E+12,3894980071
1.42767E+12,3960408347
1.42776E+12,3911732508
1.42785E+12,3931170232
1.42793E+12,4022879043
1.42802E+12,4072416707
1.42811E+12,4070944067
1.42819E+12,4150101018
1.42828E+12,4090534639
1.42836E+12,4070447759
1.42845E+12,3945039545
1.42854E+12,3914103095
1.42862E+12,3770467100
1.42871E+12,3791368294
1.4288E+12,3788735644
1.42888E+12,3604928763
1.42897E+12,3513412819
1.42906E+12,3580988113
1.42914E+12,3658131062
1.42923E+12,3578788770
1.42932E+12,3585184376
1.4294E+12,3576409504
1.42949E+12,3603917144
1.42957E+12,3759668700
1.42966E+12,3752657752
1.42975E+12,3774418836
1.42983E+12,3713678044
1.42992E+12,3637851880
1.43001E+12,3515144995
1.43009E+12,3665455204
1.43018E+12,3615229582
1.43027E+12,3629975807
1.43035E+12,3785364737
1.43044E+12,3735299346
1.43052E+12,3770875065
1.43061E+12,3839362553
1.4307E+12,3827193295
1.43078E+12,3777497085
1.43087E+12,3685919068
1.43096E+12,3781549742
1.43104E+12,3882998710
1.43113E+12,3850407286
1.43122E+12,3892482853
1.4313E+12,3846046675
1.43139E+12,3843977858
1.43148E+12,3747097705
1.43156E+12,3758761318
1.43165E+12,3766287118
1.43173E+12,3752507443
1.43182E+12,3741182453
1.43191E+12,3671774383
1.43199E+12,3697261551
1.43208E+12,3733938004
1.43217E+12,3755075986
1.43225E+12,3873644942
1.43234E+12,3854266438
1.43243E+12,3890553270
1.43251E+12,3836212188
1.4326E+12,3836650221
1.43268E+12,3843257422
1.43277E+12,3883625115
1.43286E+12,3915980829
1.43294E+12,3836369072
1.43303E+12,3767965624
1.43312E+12,3651297269
1.4332E+12,3702871784
1.43329E+12,3700714039
1.43338E+12,3677329531
1.43346E+12,3699290462
1.43355E+12,3702833347
1.43364E+12,3673076392
1.43372E+12,3758261997
1.43381E+12,3770304007
1.43389E+12,3763359320
1.43398E+12,3777615741
1.43407E+12,3783732058
1.43415E+12,3822981047
1.43424E+12,3847711403
1.43433E+12,3915381958
1.43441E+12,4174484807
1.4345E+12,4144385913
1.43459E+12,4193923259
1.43467E+12,4130405571
1.43476E+12,4165990407
1.43484E+12,4146092063
1.43493E+12,4203846739
1.43502E+12,4152260698
1.4351E+12,4102052947
1.43519E+12,4136212230
1.43528E+12,4145467592
1.43536E+12,4291662170
1.43545E+12,4249746940
1.43554E+12,4418099591
1.43562E+12,4508934980
1.43571E+12,4419643135
1.4358E+12,4380684525
1.43588E+12,4396872281
1.43597E+12,4462827589
1.43605E+12,4623841672
1.43614E+12,4609708763
1.43623E+12,4548867631
1.43631E+12,4647976345
1.4364E+12,4694753882
1.43649E+12,4790237939
1.43657E+12,4873094412
1.43666E+12,5190327152
1.43675E+12,4877331643
1.43683E+12,4814983729
1.43692E+12,4749237272
1.437E+12,4603386716
1.43709E+12,4644626549
1.43718E+12,4595071498
1.43726E+12,4550685417
1.43735E+12,4621120800
1.43744E+12,4576610890
1.43752E+12,4595009329
1.43761E+12,4593621269
1.4377E+12,4821588250
1.43778E+12,4827815486
1.43787E+12,4884123667
1.43796E+12,4911408010
1.43804E+12,4947418729
1.43813E+12,4856872338
1.43821E+12,4821106741
1.4383E+12,5060129531
1.43839E+12,4701002708
1.43847E+12,4711849065
1.43856E+12,4790050782
1.43865E+12,4758286632
1.43873E+12,4713910494
1.43882E+12,4645025943
1.43891E+12,4661340239
1.43899E+12,4458222880
1.43908E+12,4453009707
1.43916E+12,4496843065
1.43925E+12,4619965758
1.43934E+12,4586332402
1.43942E+12,4545787312
1.43951E+12,4582360757
1.4396E+12,4501610862
1.43968E+12,4443650795
1.43977E+12,4429289128
1.43986E+12,4368729902
1.43994E+12,3921713961
1.44003E+12,4097659028
1.44012E+12,4045665990
1.4402E+12,4040506117
1.44029E+12,3944686959
1.44037E+12,3711256049
1.44046E+12,3816091218
1.44055E+12,3885035441
1.44063E+12,3847412165
1.44072E+12,3988574545
1.44081E+12,3944403562
1.44089E+12,3958994480
1.44098E+12,3986773217
1.44107E+12,3941361740
1.44115E+12,3951545537
1.44124E+12,3902188431
1.44132E+12,3957041453
1.44141E+12,4066403281
1.4415E+12,4137980936
1.44158E+12,4158489146
1.44167E+12,4199644407
1.44176E+12,4101184264
1.44184E+12,4111188820
1.44193E+12,4143045146
1.44202E+12,4055350687
1.4421E+12,4045001376
1.44219E+12,3948248649
1.44228E+12,3976801326
1.44236E+12,3926669907
1.44245E+12,3993582872
1.44253E+12,3998517061
1.44262E+12,3975378920
1.44271E+12,3976589402
1.44279E+12,3897922858
1.44288E+12,3946947537
1.44297E+12,3931437853
1.44305E+12,3991687442
1.44314E+12,3999664277
1.44323E+12,3993354139
1.44331E+12,3963207961
1.4434E+12,4050984078
1.44348E+12,3998275496
1.44357E+12,3985075673
1.44366E+12,4005287685
1.44374E+12,4010333842
1.44383E+12,4026623886
1.44392E+12,4009641756
1.444E+12,4022815394
1.44409E+12,4135191877
1.44418E+12,4089365342
1.44426E+12,4081104100
1.44435E+12,4106420517
1.44444E+12,4107054310
1.44452E+12,4143555071
1.44461E+12,4112527519
1.44469E+12,4171560155
1.44478E+12,4228570527
1.44487E+12,4250196748
1.44495E+12,4362492753
1.44504E+12,4471562544
1.44513E+12,4339805132
1.44521E+12,4372613752
1.4453E+12,4450481080
1.44539E+12,4397818062
1.44547E+12,4508340048
1.44556E+12,4562951672
1.44564E+12,4650191966
1.44573E+12,4678224786
1.44582E+12,4696837471
1.4459E+12,4848053038
1.44599E+12,4994125639
1.44608E+12,5200786216
1.44616E+12,5384585717
1.44625E+12,5147427318
1.44634E+12,5370640414
1.44642E+12,5773956243
1.44651E+12,6512611447
1.4466E+12,6551151235
1.44668E+12,6275336400
1.44677E+12,6046448632
1.44685E+12,6270636678
1.44694E+12,6035303307
1.44703E+12,6165408546
1.44711E+12,5487931762
1.4472E+12,5001756607
1.44729E+12,5521523367
1.44737E+12,5509211287
1.44746E+12,5423144292
1.44755E+12,5248393008
1.44763E+12,5409333592
1.44772E+12,5559409320
1.4478E+12,5486218636
1.44789E+12,5328810430
1.44798E+12,5258454547
1.44806E+12,5324166231
1.44815E+12,5296396734
1.44824E+12,5289658517
1.44832E+12,5244049414
1.44841E+12,5378348965
1.4485E+12,5817491230
1.44858E+12,5854046445
1.44867E+12,5815712789
1.44876E+12,6055005533
1.44884E+12,6151393816
1.44893E+12,5916216468
1.44901E+12,5842271573
1.4491E+12,5882031946
1.44919E+12,5930102985
1.44927E+12,6378797968
1.44936E+12,6432185733
1.44945E+12,6445337596
1.44953E+12,6775657307
1.44962E+12,6903912861
1.44971E+12,6902787115
1.44979E+12,7450973019
1.44988E+12,7183726377
1.44996E+12,7210630550
1.45005E+12,7289363327
1.45014E+12,7592613661
1.45022E+12,7418679324
1.45031E+12,7457488189
1.4504E+12,7561691681
1.45048E+12,7533993752
1.45057E+12,7200898192
1.45066E+12,7151734757
1.45074E+12,7122213143
1.45083E+12,7227391964
1.45092E+12,7408132155
1.451E+12,7451390747
1.45109E+12,6836893498
1.45117E+12,6952933563
1.45126E+12,6899146693
1.45135E+12,7086110009
1.45143E+12,7010258104
1.45152E+12,7078233083
1.45161E+12,7124298360
1.45169E+12,7131191084
1.45178E+12,7080195070
1.45187E+12,7123711480
1.45195E+12,7133044080
1.45204E+12,7124976916
1.45212E+12,7511573329
1.45221E+12,7485910736
1.4523E+12,7408365994
1.45238E+12,7354584594
1.45247E+12,7376006536
1.45256E+12,7356463080
1.45264E+12,7140131112
1.45273E+12,7095044020
1.45282E+12,6099048257
1.4529E+12,6386783992
1.45299E+12,6427208544
1.45308E+12,6417894099
1.45316E+12,6318875183
1.45325E+12,6972200926
1.45333E+12,6793498405
1.45342E+12,6310085582
1.45351E+12,6524307381
1.45359E+12,6772952504
1.45368E+12,6631824227
1.45377E+12,6649346536
1.45385E+12,6738685555
1.45394E+12,6527528877
1.45403E+12,6518104647
1.45411E+12,6460730830
1.4542E+12,6244243536
1.45428E+12,6347477213
1.45437E+12,6398340581
1.45446E+12,6344071528
1.45454E+12,6674540421
1.45463E+12,6648758770
1.45472E+12,6500650665
1.4548E+12,6557793002
1.45489E+12,6494930163
1.45498E+12,6575334494
1.45506E+12,6728471491
1.45515E+12,6825817145
1.45524E+12,6903191204
1.45532E+12,7027105094
1.45541E+12,7244645990
1.45549E+12,7187159941
1.45558E+12,7232306228
1.45567E+12,7311588604
1.45575E+12,7435115552
1.45584E+12,7426408607
1.45593E+12,7762826419
1.45601E+12,7746060586
1.4561E+12,7810204952
1.45619E+12,7534373981
1.45627E+12,7627916334
1.45636E+12,7610896140
1.45644E+12,7670382836
1.45653E+12,7793288386
1.45662E+12,7811438325
1.4567E+12,7865078833
1.45679E+12,7868044472
1.45688E+12,7833154583
1.45696E+12,7870634893
1.45705E+12,7748212759
1.45714E+12,7627403618
1.45722E+12,7764444037
1.45731E+12,7794611958
1.4574E+12,7811755320
1.45748E+12,7998221552
1.45757E+12,8019662790
1.45765E+12,8099057618
1.45774E+12,8127879743
1.45783E+12,8268363097
1.45791E+12,8086063747
1.458E+12,8157996978
1.45809E+12,8140105997
1.45817E+12,8048187527
1.45826E+12,7858157655
1.45835E+12,7813214948
1.45843E+12,7871955334
1.45852E+12,8005535104
1.4586E+12,8050749394
1.45869E+12,8189259761
1.45878E+12,8047364040
1.45886E+12,8026064966
1.45895E+12,8070832930
1.45904E+12,8147202850
1.45912E+12,8206347587
1.45921E+12,8097457668
1.4593E+12,8046281268
1.45938E+12,8051458204
1.45947E+12,8100876713
1.45956E+12,8153055074
1.45964E+12,8134229364
1.45973E+12,8140790014
1.45981E+12,8111859334
1.4599E+12,8116442873
1.45999E+12,8029981796
1.46007E+12,7964442468
1.46016E+12,7929655220
1.46025E+12,7885587642
1.46033E+12,7899591165
1.46042E+12,7862880289
1.46051E+12,7869790665
1.46059E+12,7936920205
1.46068E+12,8001037525
1.46076E+12,8054621602
1.46085E+12,8075040477
1.46094E+12,8084444447
1.46102E+12,8195555595
1.46111E+12,8267299841
1.4612E+12,8385526776
1.46128E+12,8299520185
1.46137E+12,8418473759
1.46146E+12,8529566648
1.46154E+12,8526045362
1.46163E+12,8592243993
1.46172E+12,8247072776
1.4618E+12,8284221670
1.46189E+12,8493068640
1.46197E+12,8469119797
1.46206E+12,8542047433
1.46215E+12,8493545124
1.46223E+12,8481602119
1.46232E+12,8430493604
1.46241E+12,8496526159
1.46249E+12,8670710731
1.46258E+12,8642543817
1.46267E+12,8649544525
1.46275E+12,8676490346
1.46284E+12,8482555038
1.46292E+12,8567510746
1.46301E+12,8618207507
1.4631E+12,8682727898
1.46318E+12,8649128763
1.46327E+12,8668142275
1.46336E+12,8715204934
1.46344E+12,8755599229
1.46353E+12,8870832901
1.46362E+12,8777066427
1.4637E+12,8732932569
1.46379E+12,8782435941
1.46388E+12,8733390119
1.46396E+12,8724377778
1.46405E+12,8718930411
1.46413E+12,8749906710
1.46422E+12,8873839317
1.46431E+12,9082003048
1.46439E+12,9983998631
1.46448E+12,9978982050
1.46457E+12,10174481163
1.46465E+12,10388363220
1.46474E+12,10515692688
1.46483E+12,10503067010
1.46491E+12,11026952558
1.465E+12,11067681242
1.46508E+12,11105215312
1.46517E+12,11282147731
1.46526E+12,11205672045
1.46534E+12,11303589322
1.46543E+12,11228239203
1.46552E+12,11210699690
1.4656E+12,11514766551
1.46569E+12,12845467562
1.46578E+12,13550513980
1.46586E+12,13423710068
1.46595E+12,13520709909
1.46604E+12,14887399325
1.46612E+12,14113941961
1.46621E+12,13838933064
1.46629E+12,14088095617
1.46638E+12,13591750203
1.46647E+12,12545250686
1.46655E+12,11306942619
1.46664E+12,11916137170
1.46673E+12,12579641025
1.46681E+12,12686504737
1.4669E+12,12067506097
1.46699E+12,12432499765
1.46707E+12,12277540234
1.46716E+12,12167054129
1.46724E+12,12773413407
1.46733E+12,12796878534
1.46742E+12,13003020716
1.4675E+12,12549494578
1.46759E+12,12799309562
1.46768E+12,12520143884
1.46776E+12,12659494017
1.46785E+12,11960538401
1.46794E+12,12551047015
1.46802E+12,12337119411
1.46811E+12,12286671388
1.4682E+12,12267509740
1.46828E+12,12788841306
1.46837E+12,12689216210
1.46845E+12,12795081421
1.46854E+12,12921133097
1.46863E+12,12902506785
1.46871E+12,13101753892
1.4688E+12,12939669006
1.46889E+12,13143380230
1.46897E+12,13152268438
1.46906E+12,13065905780
1.46915E+12,12987294763
1.46923E+12,12890913633
1.46932E+12,12876463938
1.4694E+12,12872274253
1.46949E+12,12706862269
1.46958E+12,12821424409
1.46966E+12,12833746509
1.46975E+12,12823554510
1.46984E+12,12765223338
1.46992E+12,12208307011
1.47001E+12,11853654197
1.4701E+12,10175622825
1.47018E+12,11157767434
1.47027E+12,11381078466
1.47036E+12,11421913399
1.47044E+12,11853086747
1.47053E+12,11898435455
1.47061E+12,11885771255
1.4707E+12,11624588695
1.47079E+12,11694080393
1.47087E+12,11763105307
1.47096E+12,11753854066
1.47105E+12,11721188237
1.47113E+12,11490407251
1.47122E+12,11410539799
1.47131E+12,11506538596
1.47139E+12,11440376074
1.47148E+12,11458449023
1.47156E+12,11496171660
1.47165E+12,11668602551
1.47174E+12,11611786926
1.47182E+12,11683137306
1.47191E+12,11603419897
1.472E+12,11523932492
1.47208E+12,11476708362
1.47217E+12,11509566265
1.47226E+12,11329487627
1.47234E+12,11434291540
1.47243E+12,11505528568
1.47252E+12,11522501696
1.4726E+12,11458980517
1.47269E+12,11521587157
1.47277E+12,11588689788
1.47286E+12,11926185410
1.47295E+12,12170990881
1.47303E+12,12162442129
1.47312E+12,12199728781
1.47321E+12,12248576259
1.47329E+12,12414835869
1.47338E+12,12362964029
1.47347E+12,12448488083
1.47355E+12,12067405399
1.47364E+12,12109347853
1.47372E+12,12126597991
1.47381E+12,12159385936
1.4739E+12,12153721118
1.47398E+12,12191255030
1.47407E+12,12180735636
1.47416E+12,12213131511
